RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22
2213,488,Columbia County,County,GA,GA,Augusta-Richmond County,13,73,139699,140092,140386,141007,141478,141884,142225,142678,143171,143757,144492,145352,146452,147040,147600,147858,148439,146904,145397,143925,144626,145290,145747,146032,146263,146650,147004,147331,147652,148040,147839,148075,148245,149127,149430,149472,149771,150210,150965,151436,151725,151979,152347,152955,153642,154240,154911,155559,156201,156855,157585,158444,159250,160116,161038,161971,162894,163865,164743,165776,166903,167867,168710,169463,170628,171587,172692,173726,175169,176281,177226,177536,177796,178650,179734,181216,182440,184531,186461,188809,190587,191860,192366,192553,193163,193992,194901,195820,195965,196087,195749,196196,196726,197493,198048,198396,198706,198726,199260,200105,201343,201760,201581,200707,199421,198381,197174,196836,196356,196322,195680,195006,193880,193291,192908,192895,192624,192279,192327,192308,192375,191806,191406,190474,189775,188874,188138,186914,185548,184389,183263,182307,181545,181127,180271,179150,178398,178120,177808,177188,176395,175745,175343,174860,174086,173008,172220,171851,171745,171712,171840,171607,171724,171282,171917,172845,174505,176179,176879,176845,176636,176828,177418,177646,178023,178854,179164,179601,179658,180275,180844,181542,182029,182314,182323,182321,182307,182427,182763,183345,183910,184567,185371,185847,186606,187186,188240,188930,189525,190028,190567,191090,191551,192093,192587,193134,193634,194120,194406,194392,194023,193522,193156,193149,193088,192913,193344,194034,194745,194964,195140,195830,196951,198458,199741,200820,201476,202080,202345,203113,203721,204420,204731,205609,206660,207900,208863,209784,209942,209974,210262,211090,211921,212410,213031,213602,213965,214273,214609,215080,215978,216708,218345,219831,221375,222666,223962,225894,227341,228923,230583,232766,235181,237374,239624,241964,245534,249676,254066,257864,261878,265760,270120,274408,279208,283943
2851,489,Strafford County,County,NH,NH,Boston-Cambridge-Newton,33,17,133101,133695,134542,136154,138050,139780,141318,142927,144844,147016,148840,150221,151497,153114,155097,157176,159289,161415,163774,165567,167155,168330,170339,172639,175313,177717,179496,181010,182027,183286,184378,185986,187669,189808,191654,193743,195628,197614,199641,201402,203330,205182,207454,209656,212149,214521,216796,219081,221235,223417,225031,226782,228326,230217,232018,234283,236316,238373,239862,241329,242803,244572,246675,248707,250591,252108,253462,254779,256237,258086,259840,261761,263618,265413,266656,267407,268238,268340,268483,268011,267328,265390,263921,261990,261038,259792,258713,256960,254980,253987,253121,252442,251194,250544,248678,247372,245847,245155,244106,242837,241242,239376,237490,232936,228825,224978,224284,222107,220613,218679,217787,215472,212927,214547,215706,217290,214534,212824,211473,210723,209653,208263,204329,200994,197861,197488,197730,200529,207197,213085,213307,211068,208721,210842,212503,211725,208314,203298,198472,196592,195507,196733,194008,189657,184599,183655,184039,185237,187542,190403,194694,194848,196678,198034,201410,201715,199800,197112,196141,197683,199858,202121,203445,204068,201566,201861,203691,208439,210909,212322,213478,214546,215500,215121,214003,213733,214200,214647,214562,215192,216367,216679,215995,216087,217438,219481,220777,220893,221080,220046,220605,221134,222107,221717,221706,222726,224608,225870,227437,228985,230941,231856,232624,233722,236142,238884,241565,243426,244714,245782,246863,247618,247565,247174,248840,251213,254470,256316,258861,262051,265046,267402,268888,269787,269189,267242,266150,266228,267968,268807,270698,272377,274764,275790,276328,276424,276949,277116,278254,280832,284115,286160,286214,285858,285478,285669,286433,289377,293554,297960,302741,307772,312955,317689,321151,325494,330437,338121,345830,352243,357789,362298,366460,370750,377638,384947
884,490,Blount County,County,TN,TN,Knoxville,47,9,116883,116929,117094,117349,117772,118371,118976,119480,119627,120017,120725,121835,123014,123721,124019,123936,123895,124146,124454,125126,125720,126307,126347,126285,126219,126306,126527,126741,127225,127687,128108,128420,128855,129633,130459,131188,131646,132217,132668,133314,133897,134666,135198,135682,135843,136130,136448,137060,137654,138173,138873,139616,140332,140884,141534,142488,143479,144289,144945,145376,145733,146058,146903,148303,149649,150519,151268,152353,153660,154794,155883,157014,158346,159805,161187,162396,163644,165201,166959,168396,169750,170993,172034,172924,174018,175209,176480,177585,178586,179457,179976,180796,181154,181327,181058,181088,181261,181771,181363,181197,181161,181278,180456,179141,178062,177448,176689,175579,174280,173070,172444,171864,167847,167758,167376,169818,168241,167239,167334,168019,167926,167328,167359,168077,168526,167586,166740,166720,167126,166998,166158,165005,164305,164580,164575,164560,163439,162719,162421,162429,162400,161903,161710,161397,160755,159963,159291,159200,159096,159521,159899,160305,160286,160177,159890,159978,160143,160495,160327,160251,160372,160623,160795,160775,161063,161384,161461,160929,160689,160498,160923,161025,161356,161385,161960,162882,164119,165188,166048,166576,166006,165328,165321,166503,167961,169082,169890,170602,171511,172439,173227,173569,174210,174707,175211,175098,175077,175053,175099,175098,175291,176055,177080,177950,179052,180121,181315,181716,182650,183600,184755,185156,185783,186140,186691,187176,188022,188640,189416,190421,191410,192465,193475,195133,196451,197715,198473,199613,201047,203058,204637,205980,206734,207372,207824,208158,208593,209378,210694,212373,214209,216237,218309,219956,220611,221209,221789,223820,226280,229537,232936,235882,238651,242083,245803,249970,254340,259597,265545,271217,277027,283673,290898,300393,310303,321538
3072,491,Washington County,County,TN,TN,Johnson City,47,179,107491,107437,107604,107830,108282,108489,108765,108881,109083,109320,109892,110396,111008,111115,111185,110732,110475,110587,110950,111298,111323,111353,111248,111240,111264,111593,112108,112707,113268,113628,113863,113946,114146,114487,114880,115183,115206,115449,115582,115953,116047,116453,117048,117793,118241,118267,118213,118367,118646,118917,118930,119113,119453,120011,120597,121139,121729,122589,123403,124407,125177,126070,126839,127970,129203,130535,131463,132361,133052,133785,134410,135087,135677,136438,137033,138148,139133,140351,141167,142152,143013,143753,144514,145175,145860,146319,147200,147970,148401,148595,148971,149469,149627,149735,149634,149868,149764,149355,148159,147436,147438,148411,148515,148384,147960,147770,147785,147663,147928,148085,148257,148423,148304,148111,148137,148077,147881,147801,147830,147973,147692,148014,148443,148903,148977,149023,148980,148637,148219,147871,147674,147739,147648,147672,147375,147202,146499,146021,145272,144588,143986,143474,142940,142127,141688,141839,142136,142348,142577,142756,143058,143459,143783,144445,144754,145090,144781,144473,144734,144941,145648,145568,145708,145655,146078,146254,146556,146755,147169,146926,147118,147293,147939,148112,148474,148725,149069,149103,149023,148682,148355,148271,147819,147638,147375,147327,147281,147430,147775,147950,147909,148069,148771,149492,150240,150362,150619,150835,151285,151700,152389,153014,153652,153906,153959,153843,154115,154775,155807,156403,157048,157782,158911,160001,160843,161170,161628,162358,163144,163305,163119,163415,164428,165112,165306,165451,166034,167087,167568,167889,168290,168998,169632,170021,170256,170782,171268,171771,172183,172982,173927,175067,176089,177240,178484,179445,180961,182316,184189,185513,186845,188192,190075,192769,195456,198040,200587,204083,207475,211399,214896,220232,226493,235108,243598,251677
794,492,Wayne County,County,NC,NC,Goldsboro,37,191,101389,101658,101797,102142,102433,102816,103266,103825,104261,104661,105064,105687,106484,106972,107395,107559,107914,108055,108339,108559,108943,109250,109464,109701,109887,110166,110279,110382,110669,110996,111388,111573,111814,111998,112269,112582,112924,113244,113492,113701,113834,113969,114067,114291,114565,114959,115334,115740,116154,116512,116821,117079,117348,117731,118164,118753,119352,120035,120675,121345,122063,122642,123167,123561,124264,124999,123914,122736,121488,121873,121881,121781,122093,122510,122961,123168,123504,123740,124084,124201,124391,124373,124586,124733,124806,124587,124363,123651,122718,121692,121385,121608,121736,121891,121939,121736,121662,121658,122427,123032,123444,123742,123797,123887,123759,123630,123465,123327,123163,122998,122660,122186,121572,120982,120395,119812,119188,118561,117987,117473,116980,116609,116261,116200,116110,116119,115987,115794,115635,115415,115139,114687,113903,113214,112554,112138,111816,111564,111546,111525,111643,111418,111194,110737,110528,110371,110312,110339,110308,110343,110360,110367,110374,110410,110593,110874,111089,111182,111162,111224,111306,111448,111563,111708,111797,111959,112136,112489,112790,113121,113337,113668,114037,114447,114777,115108,115452,115887,116286,116763,117119,117585,117924,118337,118726,119141,119570,119918,120358,120802,121216,121709,122226,122879,123379,123804,124252,124665,125116,125544,126027,126599,127081,127712,126597,125519,124069,124683,124964,125303,125086,125104,125421,125758,126134,126194,126448,126647,127090,127105,127450,127987,128883,129330,129316,129332,129376,129431,129512,129782,130502,131121,131305,131058,130809,130868,131140,131473,131774,132226,132848,134002,134949,135991,136832,137165,137483,137858,139066,140400,141894,143898,145775,147441,149075,150864,153442,156100,158773,161083,163076,165608,168457,171348,174126,177021
3193,493,Spotsylvania County,County,VA,VA,Washington-Arlington-Alexandria,51,177,,,,,,,,,,,,,,,,,,,,,,,174627,175790,176898,178723,180316,181803,183631,185465,187588,190361,194006,197621,199683,201272,202672,205065,207415,210028,212698,215858,218820,221640,223592,226046,229003,231983,234536,236481,238343,241191,245144,250662,257205,264190,271065,277020,281566,285090,289395,294927,302071,309270,316396,322688,327511,332703,337663,341570,345356,350253,358007,363125,365079,366634,370155,374018,374686,372931,369869,366256,362422,358750,355448,355067,356246,356930,354823,349855,345300,341352,338089,334956,330237,324746,318053,309693,299775,289608,280972,277402,273016,264381,255580,248919,244944,241197,234019,229439,223829,222771,220997,221636,221007,222660,221141,221694,220913,223262,226995,230533,234540,237572,241493,237666,233162,228226,226762,223145,222038,221976,220536,215103,210975,207736,209324,209328,210922,210182,210189,210644,210241,212696,214248,217379,218751,220955,221308,221010,221150,222111,222740,221817,222791,223836,225711,230252,234990,239182,238067,237092,237365,239420,241951,244875,246769,247631,248084,246673,244345,242999,244700,246730,247803,247075,247071,247369,248837,248885,249497,250885,253404,252023,249601,247787,248438,248502,249566,249803,250506,250186,251484,252824,253696,255033,255879,256336,255964,256994,258921,260893,262493,263216,264212,263926,264959,264946,264961,265663,266554,267739,268320,268543,269917,270564,271542,272016,273059,274667,276294,277545,278310,278376,278542,279308,280420,281660,283013,283841,284282,283858,283509,283835,284555,285952,287522,288875,290573,289571,289373,288923,290959,291715,292443,293135,295641,298488,302069,306900,312406,317615,321571,325288,330283,336633,344007,351551,358643,364008,367493,369495,372522,373598,375472,376970
2364,494,Kennebec County,County,ME,ME,Augusta-Waterville,23,11,88384,89015,89421,90244,90832,91371,91880,92418,92994,93537,94092,94718,95542,96395,97190,97832,98495,99076,99633,99935,100330,100722,101314,101932,102652,103520,104380,105313,106003,106667,107056,107502,108016,108655,109304,109911,110737,111473,112106,112584,113365,114164,114902,115835,117101,118705,119785,120761,121625,122944,124233,125598,127287,129273,131435,132623,133607,134296,135720,137199,139201,140941,142611,143760,144931,146186,147506,148613,149653,150461,151249,151991,152823,153319,153473,153300,153489,153593,153694,154138,154759,155642,155997,156442,156827,157039,157191,157072,156910,156359,155825,156110,156753,157631,157883,158051,158054,158038,158004,157588,156849,155788,154847,154101,153370,152747,152168,151878,152202,152650,152908,152492,151514,150403,149233,148388,147552,146780,146179,145757,145366,145116,145077,145221,145259,144987,144637,144352,143997,143608,143207,142898,142607,142227,141962,141831,141767,141790,141748,141634,141492,141308,141143,140950,140709,140522,140471,140585,140713,140732,140733,140757,140880,141059,141239,141355,141387,141561,141726,142009,142086,142178,142064,141927,141736,141681,141682,141682,141667,141753,142040,142551,143121,143618,144048,144353,144607,144696,144795,144838,144958,145138,145465,145916,146442,147017,147452,147714,148014,148281,148685,148947,149067,149280,149604,149401,149096,149340,150300,150776,150574,150377,150489,150392,150119,149859,149931,150565,151939,153404,154622,155117,155425,155458,155623,156075,156722,157250,158060,159460,161541,162953,164015,164460,165199,165637,166592,167182,168172,168670,168711,168967,168866,169280,169464,170143,171451,172230,173287,174256,175465,176666,178201,179712,181822,183598,185707,188222,191539,195549,198828,201852,203577,207488,210269,215461,222400,231799,240455,246368,250276,251648,251316,250529,252234,254110
1296,495,Oswego County,County,NY,NY,Syracuse,36,75,69142,69451,69049,68949,68614,69062,69113,69172,68898,68932,69327,69605,69893,69765,70093,70441,71034,71504,72068,72736,73343,73880,74265,74914,75561,76327,77051,77800,78418,78379,78232,77821,77806,77759,77918,77981,78263,78815,79474,79962,80081,80055,79157,78616,78309,77885,77146,76271,76701,77226,77697,77637,77551,77433,77532,77682,77915,78691,79478,80230,80255,80210,80307,80882,81458,81951,82399,83001,84307,85619,86773,87242,87503,87551,88158,89279,90860,91739,92188,92318,92615,92150,92000,91704,91941,91506,91445,91557,92216,92488,92778,93166,93739,94627,95277,95861,95853,95924,96484,96314,96340,95986,96563,97012,97062,96721,96766,96930,97027,96912,96619,96608,97333,97907,98978,98887,99149,98582,98425,98437,98598,98676,98753,98863,98894,99299,99544,99747,99060,99326,99512,100263,100200,99516,98797,97858,97433,97389,97796,98002,98072,98300,97987,97681,97310,98067,99081,99488,99679,99165,99179,99247,98797,98291,97850,98441,99234,99938,99852,99810,99525,100172,100647,101216,101287,101742,101754,101486,101288,101636,102598,102566,101660,99953,98786,98729,98880,99111,98626,98557,98452,98934,98772,98703,98467,98747,99047,99552,100503,100843,100995,100562,100579,100530,100299,100594,100967,101364,101179,100731,100307,99775,99758,100080,101523,102605,103670,103719,103688,104021,104482,104915,105417,105952,106763,107137,107244,107434,106702,106881,107262,108498,109508,110440,111711,112237,112672,112788,113281,113742,114100,115095,115940,116783,116869,116807,117071,117319,118150,118899,119258,119710,120414,121677,120439,118427,116040,115870,116353,117368,118740,123318,127802,131937,132988,134698,136879,139257,141638,143591,145328,147094,148938,150442,151267,152027
548,496,Gregg County,County,TX,TX,Longview,48,183,71378,71534,71556,71761,71924,72169,72395,72723,73019,73284,73546,73904,74355,74591,74787,74883,75057,75225,75407,75696,75985,76296,76381,76434,76377,76526,76625,76795,76976,77260,77599,77928,78227,78519,78668,78814,78891,79045,79142,79283,79331,79435,79453,79634,79748,79916,79983,80107,80175,80352,80539,80827,81029,81297,81518,81875,82183,82560,82784,83010,83327,83860,84542,85246,85920,86579,87193,87833,90606,93333,95908,96332,96629,97078,97420,98045,98609,99485,99700,100028,99876,100285,100539,101362,101962,102708,103487,104754,105739,106829,107450,108337,108835,109689,110832,112037,113124,113608,113866,113797,113320,112659,112230,112224,112244,110974,109779,108543,108545,108446,108554,108475,108438,108206,108060,107690,107335,106966,106718,106581,106560,106647,106741,106785,106918,106947,107007,106923,106878,106734,106632,106461,106167,105876,105732,105606,105574,105519,105725,105768,105869,105872,106028,106107,106272,106421,106591,106672,106846,107108,107509,107810,108151,108476,108883,109262,109629,109969,110339,110719,111218,111697,112281,112778,113449,114134,114879,115563,116260,116991,117641,118175,118800,119429,120052,120545,121108,121727,122306,122860,123495,124237,124966,125560,126220,126880,127613,128351,128937,129522,129953,130579,131176,131911,132523,133137,133713,134362,134984,135603,136314,137023,137679,138079,138477,138803,139180,139542,139826,140120,140396,140814,141074,141289,141517,142100,142611,143834,144439,147323,152382,158936,161895,162966,164047,165985,167983,168230,169323,171049,174468,177669,178782,177525,176377,174608,172211,169299,169314,170775,172458,169383,165642,161140,158420,156416,155828,152429,147568,142675,140419,140419,142331,149003,155943,161005,163133,165716,168396,172405,176450,180419,183491,186436,189268,192593
3039,497,Tangipahoa Parish,County,LA,LA,Hammond,22,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179230,178750,178391,177802,177866,178592,179987,180631,180781,180720,182159,183852,184793,184736,183599,176892,170407,164801,164956,165036,164966,161681,157099,152666,151150,150294,148928,147801,146251,148384,150909,154528,154688,155157,155617,154162,151933,149319,148543,147734,146483,145260,144409,144285,144296,144492,144754,145395,145644,145494,145049,144764,144700,144632,144752,144946,145173,145361,145649,146284,146633,146459,146006,145729,145380,145213,144988,145338,145454,145758,145889,146276,146523,146725,146717,146779,146886,146821,146608,146472,146593,146980,147387,148099,148685,149219,149381,149709,150458,151329,151998,152237,152192,152174,153068,154353,155569,155772,155779,155854,155577,154358,153249,152548,153336,154003,154909,155231,155423,155430,155821,156301,156888,157377,157660,157937,158196,158972,159701,160371,160591,160562,160337,160540,159987,158225,156890,156632,157828,158456,158653,158668,158762,159000,159016,158659,158980,158942,158994,158862,159134,159320,158949,158902,159293,156804,154435,155912,160779,165331,165262,165315,165047,164465,164195,164134,165241,165802,166535,166319,166300,165962,166333,167388,168993,170796,172096,174143,176693,178823,181412,183524,186473,189914,193652
1333,498,Potter County,County,TX,TX,Amarillo,48,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91253,90850,90571,90047,89550,88471,87493,86530,86301,86478,86810,87205,87093,87131,87465,87938,88256,88084,88050,88058,86871,85349,83928,83719,83551,83060,82530,82102,81974,81972,81873,81954,82023,82105,81688,81196,80834,80865,80843,80963,81146,81636,82183,82586,82867,82741,83032,83254,83532,83481,83252,83566,83869,84506,84634,84629,84562,84843,85019,85350,85675,86043,86729,87339,88347,89134,89749,90130,90328,90545,90757,90587,90157,89840,89786,90121,89987,90009,89907,90233,90403,90518,90714,90950,91347,91754,92253,92776,92950,93053,93034,93305,93614,93998,94284,94383,94317,94406,94574,94652,94862,95642,96330,96990,97224,97906,98177,97910,97584,97413,97771,98186,98600,99048,99483,99710,100125,100428,101351,102345,103132,103348,103052,102893,102881,103026,103279,103417,103000,102707,102562,103102,103496,104034,104807,103319,101573,98971,98764,99095,100428,102278,103884,105518,107007,108460,109650,110586,112095,114009,116205,118546,120449,122133,122953,125092,127619
